브랜드명,지점명,시도명,시군구명,주소
커피빈,학동역 DT점,서울특별시,강남구,서울시 강남구 학동로 211 1층  
커피빈,차병원점,서울특별시,강남구,서울시 강남구 논현로 566 강남차병원1층  
커피빈,강남대로점,서울특별시,서초구,서울시 서초구 강남대로 369 1층  
커피빈,청담에스점,서울특별시,강남구,"서울시 강남구 압구정로 461 네이처포엠빌딩B108,109호  "
커피빈,신사점,서울특별시,강남구,서울시 강남구 도산대로 126  
커피빈,압구정역점,서울특별시,강남구,서울시 강남구 논현로 842 압구정빌딩1층  
커피빈,역삼점,서울특별시,강남구,"서울시 강남구 논현로 512  지상1,2층  "
커피빈,양재스포타임점,서울특별시,서초구,서울시 서초구 강남대로 213 24호 지하1층  
커피빈,청담성당점,서울특별시,강남구,서울시 강남구 삼성로 716 LEE76빌딩2층  
커피빈,영동점,서울특별시,서초구,서울 서초구 반포동 736-17 P빌딩 2층  
커피빈,도곡점,서울특별시,강남구,"서울시 강남구 언주로 30길 10,112 현대비젼21 112호  "
커피빈,영동고앞점,서울특별시,강남구,"서울시 강남구 선릉로 749 1,2층  "
커피빈,압구정시티점,서울특별시,강남구,"서울시 강남구 도산대로49길 13 1층 17,18호  "
커피빈,압구정로데오점,서울특별시,강남구,서울시 강남구 선릉로 157길 12 석전빌딩 1~4층  
커피빈,서초우성점,서울특별시,서초구,서울시 서초구 강남대로 51길 1 511 TOWER  1층  
커피빈,논현팍스타워점,서울특별시,강남구,서울시 강남구 논현 231-13호 팍스타워지하1층  
커피빈,삼성오크우드점,서울특별시,강남구,서울 강남구 영동대로 513 컨벤션별관A동 지하 2층  
커피빈,트레이드타워점,서울특별시,강남구,서울시 강남구 영동대로 511 트레이드타워 지하1층  
커피빈,삼성봉은사거리점,서울특별시,강남구,"서울시 강남구 영동대로 607 1,2층  "
커피빈,잠실신천점,서울특별시,송파구,서울시 송파구 석촌호수로 118 1층  
커피빈,서초지파이브점,서울특별시,서초구,"서울시 서초구 서초동 1685-8호 101~2호,113~4호,121호  "
커피빈,논현동수면센터점,서울특별시,강남구,서울시 강남구 논현로 717 1층  
커피빈,삼성전자강남사옥점,서울특별시,서초구,서울시 서초구 서초대로74길 11 지하2층  
커피빈,삼성생명강남사옥점,서울특별시,서초구,서울시 서초구 서초대로74길 4 삼성생명보험서초타워내지하1층  
커피빈,방배카페골목점,서울특별시,서초구,서울특별시 서초구 방배중앙로 187  
커피빈,역삼포스틸타워뒷점,서울특별시,강남구,서울시 강남구 테헤란로 20길 10 쓰리엠타워1층  
커피빈,테헤란로하이닉스뒷점,서울특별시,강남구,서울시 강남구 테헤란로 70길 12 1층  
커피빈,삼성봉은사로점,서울특별시,강남구,서울시 강남구 봉은사로 628 엘슨빌딩1층  
커피빈,방이점,서울특별시,송파구,서울시 송파구 오금로 11길 7  
커피빈,매봉역점,서울특별시,강남구,서울시 강남구 논현로 38길 42 418호  
커피빈,남부터미널역점,서울특별시,서초구,서울시 서초구 서초중앙로 43 로얄타워1층  
커피빈,강남역랭기지타워점,서울특별시,강남구,서울시 강남구 테헤란로4길 28 826-28호 1층  
커피빈,도심공항타워점,서울특별시,강남구,서울시 강남구 테헤란로87길 36 공항타워 1층  
커피빈,청담카페점,서울특별시,강남구,"서울시 강남구 도산대로 67길 7,파크빌딩 1층  "
커피빈,광화문점,서울특별시,종로구,서울 종로구 서린동 136 센트리얼빌딩 1층  
커피빈,경희궁의아침점,서울특별시,종로구,서울시 종로구 새문안로3길 23 경희궁아침상가4단지105외  
커피빈,홍대역점,서울특별시,마포구,서울시 마포구 홍익로 6길 26  
커피빈,순화점,서울특별시,중구,서울시 중구 순화202  1-94 프레이저플레이스레지던스1층  
커피빈,종로관철동점,서울특별시,종로구,"서울시 종로구 청계천로 83 11-4호 지하1,지상1~3층  "
커피빈,소공동삼화빌딩점,서울특별시,중구,서울 중구 남대문로7길 16 한컴빌딩 1층  
커피빈,강변테크노마트점,서울특별시,광진구,서울시 광진구 광나루로56길 85 테크노마트9층35호  
커피빈,외대앞점,서울특별시,동대문구,서울시 동대문구 이문로 106 1~3층  
커피빈,고대안암역점,서울특별시,성북구,서울시 성북구 개운사길8 101-3 1층  
커피빈,순화동라마다호텔점,서울특별시,중구,서울시 중구 칠패로 27 151호  
커피빈,세종문화회관옆점,서울특별시,종로구,서울 종로구 새문안로 9길 25 1층  
커피빈,신촌점,서울특별시,서대문구,서울시 서대문구 창천 18-26호 B1  
커피빈,건대스타시티점,서울특별시,광진구,서울시 광진구 자양동 227-342호 롯데백화점 옆 더클래식500건물 1층  
커피빈,하나은행경복궁역점,서울특별시,종로구,"서울시 종로구 사직로 130,1 현대적선빌딩1층  "
커피빈,중계동은행사거리점,서울특별시,노원구,서울시 노원구 한글비석로 263 1층  
커피빈,서울스퀘어점,서울특별시,중구,서울시 중구 한강대로 416 지하1층  
커피빈,목동점,서울특별시,양천구,서울시 양천구 목동동로 293 현대41타워1층  
커피빈,여의도34번지점,서울특별시,영등포구,서울 영등포구 국제금융로 52 심팩빌딩 1층  
커피빈,여의도교보증권점,서울특별시,영등포구,서울시 영등포구 의사당대로 97 26-4 교보증권빌딩1층  
커피빈,시흥홈플러스점,서울특별시,금천구,서울시 금천구 시흥대로 201 1층  
커피빈,여의도순복음교회옆점,서울특별시,영등포구,서울시 영등포구 여의서로 43 한서리버파크2층  
커피빈,부산광복동점,부산광역시,중구,부산광역시 중구 창선동 2가 8-2  
커피빈,인천구월동점,인천광역시,남동구,"인천광역시 남동구 예술로 138 지상1,2층  "
커피빈,대전탄방동점,대전광역시,서구,대전시 서구 문정로76 1층  
커피빈,일산웨스턴돔1호점,경기도,고양시,경기도 고양시 일산동구 정발산로 24 I동103~203호  
커피빈,분당서현점,경기도,성남시,"경기도 성남시 분당구 분당로53번길 11 1층2,3호  "
커피빈,분당플라자점,경기도,성남시,경기도 성남시 분당구 황새울로 326 서현빌딩상가내2층  
커피빈,분당차병원점,경기도,성남시,"경기도 성남시 분당구 야탑로65번길 16, 분당차병원 신관동 1층 101호(야탑동)  "
커피빈,분당수내점,경기도,성남시,경기도 성남시 분당구 황새울로 214번길8 MSPlaza내1층  
커피빈,동탄라마다호텔점,경기도,화성시,경기도 화성시 노작로 199 동탄라마다호텔107호~111호  
커피빈,창원상남동점,경상남도,창원시,경남 창원시 성산구 중앙대로 104 마이우스오피스텔 123호 207호  
커피빈,청주지웰시티점,충청북도,청주시,"충북 청주시 흥덕구 대농로 17 지웰시티몰 1층 124-1,125,126호  "
커피빈,무교CBTL점,서울특별시,중구,서울 중구 세종대로 136 파이낸스빌딩 지하2층  
커피빈,국기원사거리점,서울특별시,강남구,서울시 강남구 테헤란로 8길 42 1층  
커피빈,무교점,서울특별시,중구,"서울시 중구 태평로1 84호 SFC빌딩B1,1-4  "
커피빈,남대문점,서울특별시,중구,서울시 중구 후암로110 581호 서울시티타워1층  
커피빈,올림픽플라자점,서울특별시,송파구,서울시 송파구 양재대로 1222 올림픽선수A 1층212~3호  
커피빈,대학로마로니에점,서울특별시,종로구,"서울시 종로구 대학로 12길 62 지하1층,지상1,2층  "
커피빈,인사점,서울특별시,종로구,서울시 종로구 낙원동 272 오라카이스위츠 1층  
커피빈,테헤란로비젼타워점,서울특별시,강남구,서울시 강남구 테헤란로 312 707-2번지1층  
커피빈,서울대입구역점,서울특별시,관악구,"서울시 관악구 관악로 161 층일부 2,3층  "
커피빈,코엑스인터점,서울특별시,강남구,서울시 강남구 봉은사로 524 코엑스 인터컨티넨탈아케이드  
커피빈,뉴압구정점,서울특별시,강남구,서울시 강남구 논현로 167길 9 낙산프라자 1층  
커피빈,디큐브시티점,서울특별시,구로구,서울시 구로구 경인로 662 디큐브시티 4층  
커피빈,현대자동차여의도점,서울특별시,영등포구,서울시 영등포구 국제금융로 20 1층  
커피빈,선릉로93길점,서울특별시,강남구,서울시 강남구 선릉로93길 6(역삼동) 1층  
커피빈,강남역먹자골목점,서울특별시,강남구,서울시 강남구 테헤란로1길 29 1층일부 및 2.3층  
커피빈,삼성로점,서울특별시,강남구,"서울시 강남구 삼성로 551 1층,2층  "
커피빈,선릉로86길점,서울특별시,강남구,서울시 강남구 선릉로86길 11  
커피빈,안국역점,서울특별시,종로구,"서울시 종로구 율곡로 47 1,2층  "
커피빈,뉴교보타워옆점,서울특별시,서초구,"서울시 서초구 강남대로 449-3 알고코리아빌딩 1,2층  "
커피빈,IFC MALL2호점,서울특별시,영등포구,서울시 영등포구 국제금융로10 IFC Mall L2  
커피빈,상암SBS미디어센터점,서울특별시,마포구,서울시 마포구 상암산로 82 SBS프리즘타워 1층  
커피빈,마리오아울렛점,서울특별시,금천구,서울시 금천구 디지털로9길 23 마리오-2관 패션타워3층  
커피빈,현대자동차남양연구소점,경기도,화성시,경기도 화성시 장덕동 현대연구소로150 현대자동차남양연구소 설계1동1F  
커피빈,서초뱅뱅사거리점,서울특별시,서초구,"서울시 서초구 강남대로 267 2,3층  "
커피빈,현대자동차성내점,서울특별시,강동구,"서울시 강동구 천호대로 1096 1,2F  "
커피빈,수원인계점,경기도,수원시,경기도 수원시 팔달구 권광로 195 학산빌딩1층   
커피빈,판교아브뉴프랑점,경기도,성남시,경기도 성남시 분당구 동판교로177번길 25  
커피빈,일산원마운트점,경기도,고양시,경기도 고양시 일산서구 한류월드로 300 원마운트스포츠몰 1층  
커피빈,남양연구소C1식당점,경기도,화성시,경기 화성시 장덕동 현대연구소로150 현대자동차남양연구소 C1구역식당1F  
커피빈,여의도교보증권카페점,서울특별시,영등포구,서울시 영등포구 의사당대로 97 교보증권빌딩 2층  
커피빈,압구정현대아파트점,서울특별시,강남구,서울시 강남구 압구정로29길65 지하1층  
커피빈,역삼역4번출구점,서울특별시,강남구,서울시 강남구 테헤란로143 고운빌딩1층  
커피빈,부평문화의거리점,인천광역시,부평구,"인천광역시 부평구 시장로29 1,2층  "
커피빈,강남대로센터점,서울특별시,강남구,서울시 강남구 강남대로442 흥국화재빌딩 2층   
커피빈,구로G-ValleyMall,서울특별시,구로구,서울시 구로구 디지털로300 지밸리비즈플라자 2층  
커피빈,내방역7번출구유중아트점,서울특별시,서초구,서울시 서초구 방배로178 유중아트센터1층  
커피빈,도심공항점,서울특별시,강남구,서울시 강남구 테헤란로87길22 도심공항터미널 지하1층  
커피빈,타임스퀘어점,서울특별시,영등포구,서울시 영등포구 영중로15 타임스퀘어 1층  
커피빈,차병원사거리점,서울특별시,강남구,서울시 강남구 봉은사로207 KJ타워1층  
커피빈,CBTL(커피빈)파르나스몰점,서울특별시,강남구,서울시 강남구 테헤란로521 파르나스몰 지하1층  
커피빈,광화문역1번출구점,서울특별시,종로구,서울시 종로구 새문안로5가길 7 1층 일부  
커피빈,남양연구소PT동점,경기도,화성시,경기도 화성시 장덕동 현대연구소로150 현대자동차남양연구소 PT동 1층  
커피빈,현대프리미엄아울렛김포점,경기도,김포시,경기 김포시 고촌읍 전호리 654번지 현대프리미엄아울렛김포3층 618호  
커피빈,여의도신영증권별관점,서울특별시,영등포구,서울시 영등포구 국제금융로8길6 신영증권별관빌딩2층  
커피빈,이태원제일기획옆점,서울특별시,용산구,서울시 용산구 이태원로220(한남동) 1층  
커피빈,강남역GT타워옆점,서울특별시,서초구,서울시 서초구 서초대로73길12 세계빌딩1층   
커피빈,광교아브뉴프랑점,경기도,수원시,"경기도 수원시 영통구 이의동 1332 광교아브뉴프랑 1층 A122,123호   "
커피빈,광장동대한제지점,서울특별시,광진구,서울시 광진구 아차산로563(광장동) 대한제지빌딩 로비층  
커피빈,신천역점,서울특별시,송파구,서울시 송파구 올림픽로100 효창타워1층  
커피빈,낙성대역점,서울특별시,관악구,"서울시 관악구 남부순환로1909 1,2층  "
커피빈,인천공항탑승동130gate앞점,인천광역시,중구,인천광역시 중구 공항로272 인천국제공항탑승동3층 FB-C5-57  
커피빈,인천공항탑승동105gate앞점,인천광역시,중구,인천광역시 중구 공항로272 인천국제공항탑승동3층 FB-C5-68  
커피빈,석촌호수점,서울특별시,송파구,서울시 송파구 석촌호수로 222 제이타워 1층  
커피빈,오목교역사거리점,서울특별시,양천구,"서울시 양천구 오목로 350 목동썬텍씨티빌딩 1층,2층  "
커피빈,을지로입구역점,서울특별시,중구,"서울시 중구 남대문로10길 6 1,2층   "
커피빈,이천하이닉스점,경기도,이천시,경기 이천시 부발읍 하이닉스반도체  
커피빈,송도홈플러스점,인천광역시,연수구,인천광역시 연수구 송도국제대로 165(송도동) 홈플러스송도점1층  
커피빈,올림픽공원북2문앞점,서울특별시,강동구,서울시 강동구 강동대로193 1층  
커피빈,삼성역글라스타워뒷점,서울특별시,강남구,서울시 강남구 영동대로85길 9 (대치동) 서전빌딩1층  
커피빈,범계역로데오점,경기도,안양시,경기도 안양시 동안구 평촌대로 223번길 41(호계동 1045-9) 2층  
커피빈,포스코옆삼성로86길점,서울특별시,강남구,서울특별시 강남구 삼성로86길 11 거봉빌딩 1층  
커피빈,상암한국지역정보개발원점,서울특별시,마포구,서울시 마포구 성암로301 KLID한국지역정보개발원 1층  
커피빈,분당정자점,경기도,성남시,경기도 성남시 분당구 정자일로 227(정자동) 백궁지엔느주차전용빌딩 1층  
커피빈,신논현역점,서울특별시,강남구,서울특별시 강남구 봉은사로108 글라스톤빌딩1층  
커피빈,강서그랜드아이파크점,서울특별시,강서구,서울시 강서구 화곡6동 1095번지 1층  
커피빈,연대동문회관점,서울특별시,서대문구,"서울시 서대문구 대신동 50-5 1층,2층(B동)  "
커피빈,장안점,서울특별시,동대문구,"서울시 동대문구 장안동 372-1, 1층 일부 및 2층 전체  "
커피빈,수원망포역점,경기도,수원시,경기도 수원시 영통구 영통로 214번길 8 1층  
커피빈,매헌역점,서울특별시,서초구,서울시 서초구 동산로 1  1층  
커피빈,문래동점,서울특별시,영등포구,서울시 영등포구 문래동6가 5번지 1층  
커피빈,해운대점,부산광역시,해운대구,부산시 해운대구 해운대 해변로277 다옴빌딩1층  
커피빈,역삼동태광타워점,서울특별시,강남구,서울시 강남구 역삼동 718-20  태광타워 1층  
커피빈,수지동천점,경기도,용인시,경기 용인시 수지구 손곡로 95 송란빌딩 1층  
커피빈,파주운정홈플러스점,경기도,파주시,경기도 파주시 청암로 17번길 17 1층  
커피빈,잠원논현역점,서울특별시,서초구,서울시 서초구 신반포로47길 5 건물전체 1~3층  
커피빈,천호역점,서울특별시,강동구,서울시 강동구 올림픽로 659 쌍용플래티넘리버 1층  
커피빈,홍대역8번출구점,서울특별시,마포구,서울시 마포구 양화로18안길 7 2층  
커피빈,산본역점,경기도,군포시,경기도 군포시 광정로58 1층 104호 및 2층  
커피빈,원주AK플라자점,강원도,원주시,강원도 원주시 봉화로1 AK플라자원주점 1층  
커피빈,화정중앙공원점,경기도,고양시,경기도 고양시 덕양구 화신로260번길 26 동민프라자 1층 103~107호  
커피빈,강남역12번출구점,서울특별시,강남구,서울특별시 강남구 테헤란로 111 2층  
커피빈,서초부띠크모나코점,서울특별시,서초구,서울특별시 서초구 서초대로 397 부띠크모나코 1층  
커피빈,송파파크하비오점,서울특별시,송파구,서울특별시 송파구 송파대로 111 송파파크하비오 205동 1층 110-113  
커피빈,문정역엠스테이트점,서울특별시,송파구,"서울특별시 송파구 법원로 114, 엠스테이트 B동 지하 1층, B145-147   "
커피빈,상봉역점,서울특별시,중랑구,서울특별시 중랑구 망우로 291 1층  
커피빈,강동경희대병원앞점,서울특별시,강동구,서울특별시 강동구 동남로 885 양지빌딩 1층  
커피빈,노원역점,서울특별시,노원구,"서울시 노원구 노해로 490, 길빌딩 2층  "
커피빈,종각역점,서울특별시,종로구,서울시 종로구 종로 70 2층  
커피빈,평택소사점,경기도,평택시,"경기도 평택시 평남로 862, 로이드빌딩 1층  "
커피빈,몽촌토성역점,서울특별시,송파구,"서울시 송파구 방이동 44-2, 장은빌딩 1층  "
커피빈,도곡동지오빌딩점,서울특별시,강남구,"서울특별시 강남구 도곡동 543-1, 지오빌딩 B1층  "
커피빈,강북구청앞점,서울특별시,강북구,"서울특별시 강북구 한천로 139길 25, 1층 일부 및 2층 (수유동 191-70)  "
커피빈,송도트리플스트리트점,인천광역시,연수구," 인천 연수구 송도과학로 16번길 33-4 D동 119호,207호  "
커피빈,구의삼성쉐르빌점,서울특별시,광진구,서울특별시 광진구 구의강변로 106 삼성쉐르빌 1층  
커피빈,여의도SK증권빌딩점,서울특별시,영등포구,서울특별시 영등포구 국제금융로8길31 여의도SK증권빌딩점 1층  
커피빈,현대시티몰가든파이브점,서울특별시,송파구,서울특별시 송파구 충민로 66 가든파이브 라이프동 테크노관 1층  
커피빈,위례2차아이파크점,서울특별시,송파구,서울시 송파구 위례광장로 230 위례2차 아이파크 B동 1층  
커피빈,한성대입구역점,서울특별시,성북구,서울특별시 성북구 삼선교로 12 1층  
커피빈,한티역디마크빌딩점,서울특별시,강남구,서울특별시 강남구 도곡로 408 디마크빌딩 1층  
커피빈,논현201-5번지점,서울특별시,강남구,"서울특별시 강남구  강남대로112길 20 1층, 2층  "
커피빈,수원송죽DT점,경기도,수원시,경기도 수원시 장안구 경수대로 989  
커피빈,동교동삼거리점,서울특별시,마포구,서울특별시 마포구 양화로 196(동교동)  
커피빈,성남신흥점,경기도,성남시,경기도 성남시 수정구 수정로 190 (신흥동)  
커피빈,응암동점 ,서울특별시,은평구,"서울시 은평구 은평로 121(응암동), 메디컬빌딩  "
커피빈,양천향교역점,서울특별시,강서구,서울특별시 강서구 강서로 457(마곡동)  
커피빈,성균관대 자연과학캠퍼스점,경기도,수원시,"경기 수원시 장안구 서부로 2066, 성균관대 자연과학 캠퍼스 N센터 1층  "
커피빈,마곡마커스빌딩점 ,서울특별시,강서구,서울특별시 강서구 마곡동로 55 마커스빌딩 1층  
커피빈,방이역4번출구점,서울특별시,송파구,서울 송파구 방이동 206-11  
커피빈,IFC MALL 3호점,서울특별시,영등포구,서울시 영등포구 국제금융로10 IFC Mall L2(2층)  
커피빈,동탄능동DT점,경기도,화성시,"경기도 화성시 능동 453-4,453-8,454-1 소재 건물(1~3층)  "
커피빈,수원인계DT점,경기도,수원시,경기도 수원시 팔달구 인계로79 (인계동)  
커피빈,인천공항 제2여객터미널 입구점,인천광역시,중구,인천광역시 중구 운서동 2868 인천공항 제2터미널 1층 연번(23-124)  
커피빈,부산서면서전로점,부산광역시,부산진구,"부산광역시 부산진구 서전로 12, 1층  "
커피빈,분당차병원본관앞점,경기도,성남시,경기도 성남시 분당구 야탑로64 DS타워 1층  
커피빈,신용산역래미안점,서울특별시,용산구,서울시 용산구 한강대로95  
커피빈,선릉역3번출구세방빌딩점,서울특별시,강남구,서울특별시 강남구 선릉로 433 세방빌딩 1층  
커피빈,광명아브뉴프랑점,경기도,광명시,경기도 광명시 양지로16 아브뉴프랑 지하 2층 (주)커피빈코리아 광명아브뉴프랑점  
커피빈,새문안로점,서울특별시,종로구,"서울특별시 종로구 새문안로 91 고려빌딩 1,2층   "
커피빈,문정동환인제약빌딩점,서울특별시,송파구,서울특별시 송파구 법원로6길 11 환인빌딩 1층   
커피빈,경희대점,서울특별시,동대문구,서울시 동대문구 경희대로 10 (회기동)  
커피빈,파주DT점,경기도,파주시,경기도 파주시 문발로 131  
커피빈,창원시티세븐점,경상남도,창원시,"경상남도 창원시 성산구 원이대로 320, 더시티세븐S-105호(대원동)  "
커피빈,종로구청앞점,서울특별시,종로구,서울특별시 종로구 종로3길 34  
커피빈,상수역점,서울특별시,마포구,"서울시 마포구 와우산로10길 3, 엘케이빌딩 1~3층  "
커피빈,안양시청앞점,경기도,안양시,"경기도 안양시 동안구 시민대로 260, 1층 104,105호  "
커피빈,하남신세계백화점 B1점,경기도,하남시,"경기도 하남시 미사대로 750, 신세계백화점 지하1층 식품관  "
커피빈,종로센트로폴리스점,서울특별시,종로구,"서울시 종로구 우정국로 26 센트로폴리스 1층 Retail 1-5,6  "
커피빈,잠실향군타워점,서울특별시,송파구, 서울특별시 송파구 올림픽로35길 123 1층  
커피빈,부산서면점,부산광역시,부산진구,부산 부산진구 서면로 62-1 에이스메디컬타워 1F  
커피빈,영종도운서역점,인천광역시,중구,"인천시 중구 신도시남로 142번길 6 (메가스타 영종 139,140,141호)  "
커피빈,동대입구역점,서울특별시,중구,"서울시 중구 장충동2가 188-11, 188-4, 188-5  "
커피빈,해운대센텀호텔점,부산광역시,해운대구,부산 해운대구 센텀3로 20 해운대센텀호텔 1F 101호  
커피빈,교대법원점,서울특별시,서초구,"서울 서초구 서초중앙로 156, 1층  "
커피빈,부천북부역사거리점,경기도,부천시,경기도 부천시 부천로25  
커피빈,부산남포역점,부산광역시,중구,부산 중구 해관로 1 희남빌딩 1층  
커피빈,광주상무역점,광주광역시,서구,"광주 서구 상무중앙로 9, 동양빌딩 1F  "
커피빈,김포장기DT점,경기도,김포시,경기도 김포시 태장로 819  
커피빈,서초동점,서울특별시,서초구,서울특별시 서초구 반포대로70  
커피빈,남양주화도DT점,경기도,남양주시,경기도 남양주시 경춘로 1641  
커피빈,선정릉역점,서울특별시,강남구,서울시 강남구 봉은사로 331 SH빌딩점 B1-1층  
커피빈,화곡역점,서울특별시,강서구,서울시 강서구 강서로 162  
커피빈,부천스타필드시티점,경기도,부천시,경기도 부천시 옥길동 768 부천스타필드시티점 4층  
커피빈,광주문화전당역점,광주광역시,동구,광주광역시 동구 서남동 서석로 44 1층 ~ 2층  
커피빈,대구228공원앞점,대구광역시,중구, 대구광역시 중구 동성로3길 106  
커피빈,삼성루첸타워점,서울특별시,강남구,서울 강남구 대치동 943-2 루첸타워 1층 로비  
커피빈,수원AK플라자점,경기도,수원시,경기도 수원시 팔달구 덕영대로 924 AK플라자 4층  
커피빈,하나은행을지로본점,서울특별시,중구,서울시 중구 을지로 35 하나은행 을지로본점 24F 내 스마트워크센터  
커피빈,선릉KSA한국표준협회점,서울특별시,강남구,서울시 강남구 테헤란로69길 5 DT센터점 1층  
커피빈,논현역6번출구앞점,서울특별시,서초구,서울시 서초구 강남대로 563 페이토플라자 1층 ( 잠원동 37-1 )  
커피빈,이태원몬드리안호텔점,서울특별시,용산구,서울시 용산구 장문로 23 몬드리안 서울 이태원호텔 101호  
커피빈,광주봉선점,광주광역시,남구,광주광역시 남구 봉선로 168  
커피빈,KB국민은행노원역점,서울특별시,노원구,"서울시 노원구 동일로 1405, 1층 일부  "
커피빈,수서역원방빌딩점,서울특별시,강남구,서울 강남구 광평로 51길 6-23 원방테크사옥 1층  
커피빈,송파헬리오시티점,서울특별시,송파구,서울시 송파구 송파대로 345 ( 헬리오시티상가 3블럭 A동 B1층 22호 )  
커피빈,청계천을지로점,서울특별시,중구,서울 중구 남대문로10길 33 1F  
커피빈,서초중앙로점,서울특별시,서초구,"서울시 서초구 서초중앙로 209, 해성빌딩 1층  "
커피빈,일산동구청점,경기도,고양시,경기도 고양시 일산동구 정발산로 38  
커피빈,부산화명수정역점,부산광역시,북구,"부산광역시 북구 학사로 8  (화명동 2312), 크리스탈타워 2층 201~202호  "
커피빈,용인역북점,경기도,용인시,경기도 용인시 처인구 역북동 598-7   
커피빈,부산중앙역점,부산광역시,중구,부산광역시 중구 중앙대로 102 팬오션빌딩 1F  
커피빈,천안신부동점,충청남도,천안시,충남 천안시 동남구 만남로 48  
커피빈,제주아라점,제주특별자치도,제주시,제주도 제주시 연북로 511  
커피빈,혜화역점,서울특별시,종로구,서울시 종로구 대명길 5  
커피빈,용인에버랜드점,경기도,용인시,경기도 용인시 처인구 포곡읍 가실리 156-1 (파크내 홀랜드빌리지 옆 암스테르담)  
커피빈,명동거리점,서울특별시,중구,서울시 중구 명동 10길 52 명동역 신한은행 사옥 1층  
커피빈,안양LS타워점,경기도,안양시,경기도 안양시 동안구 엘에스로 127 1층  
커피빈,상암SBS프리즘타워점,서울특별시,마포구,서울 마포구 상암산로 82 SBS 프리즘 타워 1층 로비  
커피빈,용산아이파크몰점,서울특별시,용산구,"서울시 용산구 한강대로 23길 55, 아이파크몰 테이스트파크 7층  "
커피빈,이천하이닉스 행복마을점,경기도,이천시,"경기도 이천시 대산로288번길 89, 행복1마을 복지A동 지하1층  "
커피빈,진주LH본사점,경상남도,진주시,경남 진주시 충의로 19 LH진주사옥 공감동 1층  
커피빈,하나금융명동사옥점,서울특별시,중구,서울시 중구 을지로 66 하나은행 명동사옥 1층  
커피빈,제주애월DT점,제주특별자치도,제주시,제주도 제주시 애월읍 애월해안로 560  
커피빈,성균관대법학관점,서울특별시,종로구,서울시 종로구 성균관로 25-2 성균관대학교 법학관 B2  
커피빈,동탄타임테라스점,경기도,화성시,경기도 화성시 동탄중앙로220 타임테라스A 블록 1층 110호-1호  
